Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,086338,2015,10,25,31.3,1,Y
IDCJAC0010,086338,2015,10,26,15.9,1,Y
IDCJAC0010,086338,2015,10,27,23.3,1,Y
IDCJAC0010,086338,2015,10,28,26.8,1,Y
IDCJAC0010,086338,2015,10,29,26.1,1,Y
IDCJAC0010,086338,2015,10,30,27.4,1,Y
IDCJAC0010,086338,2015,10,31,25.9,1,Y
IDCJAC0010,086338,2015,11,01,26.0,1,Y
IDCJAC0010,086338,2015,11,02,16.0,1,Y
IDCJAC0010,086338,2015,11,03,17.9,1,Y
IDCJAC0010,086338,2015,11,04,27.2,1,Y
IDCJAC0010,086338,2015,11,05,24.7,1,Y
IDCJAC0010,086338,2015,11,06,18.7,1,Y
IDCJAC0010,086338,2015,11,07,16.8,1,Y
IDCJAC0010,086338,2015,11,08,24.8,1,Y
IDCJAC0010,086338,2015,11,09,33.1,1,Y
IDCJAC0010,086338,2015,11,10,16.4,1,Y
IDCJAC0010,086338,2015,11,11,20.1,1,Y
IDCJAC0010,086338,2015,11,12,21.2,1,Y
IDCJAC0010,086338,2015,11,13,18.2,1,Y
IDCJAC0010,086338,2015,11,14,18.3,1,Y
IDCJAC0010,086338,2015,11,15,18.5,1,Y
IDCJAC0010,086338,2015,11,16,26.3,1,Y
IDCJAC0010,086338,2015,11,17,33.3,1,Y
IDCJAC0010,086338,2015,11,18,29.5,1,Y
IDCJAC0010,086338,2015,11,19,31.5,1,Y
IDCJAC0010,086338,2015,11,20,19.1,1,Y
IDCJAC0010,086338,2015,11,21,17.5,1,Y
IDCJAC0010,086338,2015,11,22,20.0,1,Y
IDCJAC0010,086338,2015,11,23,20.7,1,Y
IDCJAC0010,086338,2015,11,24,24.5,1,Y
IDCJAC0010,086338,2015,11,25,33.3,1,Y
IDCJAC0010,086338,2015,11,26,17.4,1,Y
IDCJAC0010,086338,2015,11,27,18.2,1,Y
IDCJAC0010,086338,2015,11,28,20.1,1,Y
IDCJAC0010,086338,2015,11,29,20.3,1,Y
IDCJAC0010,086338,2015,11,30,32.2,1,Y
IDCJAC0010,086338,2015,12,01,24.6,1,Y
IDCJAC0010,086338,2015,12,02,17.5,1,Y
IDCJAC0010,086338,2015,12,03,21.3,1,Y
IDCJAC0010,086338,2015,12,04,30.8,1,Y
IDCJAC0010,086338,2015,12,05,25.3,1,Y
IDCJAC0010,086338,2015,12,06,29.8,1,Y
IDCJAC0010,086338,2015,12,07,27.3,1,Y
IDCJAC0010,086338,2015,12,08,35.4,1,Y
IDCJAC0010,086338,2015,12,09,24.6,1,Y
IDCJAC0010,086338,2015,12,10,26.0,1,Y
IDCJAC0010,086338,2015,12,11,19.2,1,Y
IDCJAC0010,086338,2015,12,12,18.3,1,Y
IDCJAC0010,086338,2015,12,13,28.3,1,Y
IDCJAC0010,086338,2015,12,14,22.7,1,Y
IDCJAC0010,086338,2015,12,15,24.6,1,Y
IDCJAC0010,086338,2015,12,16,27.5,1,Y
IDCJAC0010,086338,2015,12,17,37.2,1,Y
IDCJAC0010,086338,2015,12,18,35.4,1,Y
IDCJAC0010,086338,2015,12,19,41.2,1,Y
IDCJAC0010,086338,2015,12,20,37.8,1,Y
IDCJAC0010,086338,2015,12,21,20.2,1,Y
IDCJAC0010,086338,2015,12,22,22.8,1,Y
IDCJAC0010,086338,2015,12,23,26.0,1,Y
IDCJAC0010,086338,2015,12,24,34.6,1,Y
IDCJAC0010,086338,2015,12,25,34.1,1,Y
IDCJAC0010,086338,2015,12,26,20.0,1,Y
IDCJAC0010,086338,2015,12,27,19.4,1,Y
IDCJAC0010,086338,2015,12,28,20.8,1,Y
IDCJAC0010,086338,2015,12,29,23.9,1,Y
IDCJAC0010,086338,2015,12,30,34.7,1,Y
IDCJAC0010,086338,2015,12,31,39.7,1,Y
IDCJAC0010,086338,2016,01,01,24.2,1,Y
IDCJAC0010,086338,2016,01,02,27.6,1,Y
IDCJAC0010,086338,2016,01,03,27.1,1,Y
IDCJAC0010,086338,2016,01,04,26.0,1,Y
IDCJAC0010,086338,2016,01,05,25.7,1,Y
IDCJAC0010,086338,2016,01,06,25.7,1,Y
IDCJAC0010,086338,2016,01,07,21.3,1,Y
IDCJAC0010,086338,2016,01,08,20.6,1,Y
IDCJAC0010,086338,2016,01,09,21.4,1,Y
IDCJAC0010,086338,2016,01,10,31.5,1,Y
IDCJAC0010,086338,2016,01,11,36.4,1,Y
IDCJAC0010,086338,2016,01,12,24.8,1,Y
IDCJAC0010,086338,2016,01,13,42.2,1,Y
IDCJAC0010,086338,2016,01,14,18.1,1,Y
IDCJAC0010,086338,2016,01,15,19.2,1,Y
IDCJAC0010,086338,2016,01,16,22.3,1,Y
IDCJAC0010,086338,2016,01,17,32.7,1,Y
IDCJAC0010,086338,2016,01,18,35.3,1,Y
IDCJAC0010,086338,2016,01,19,30.9,1,Y
IDCJAC0010,086338,2016,01,20,29.1,1,Y
IDCJAC0010,086338,2016,01,21,26.7,1,Y
IDCJAC0010,086338,2016,01,22,22.8,1,Y
IDCJAC0010,086338,2016,01,23,21.9,1,Y
IDCJAC0010,086338,2016,01,24,22.2,1,Y
IDCJAC0010,086338,2016,01,25,20.9,1,Y
IDCJAC0010,086338,2016,01,26,29.4,1,Y
IDCJAC0010,086338,2016,01,27,29.5,1,Y
IDCJAC0010,086338,2016,01,28,27.5,1,Y
IDCJAC0010,086338,2016,01,29,18.3,1,Y
IDCJAC0010,086338,2016,01,30,22.4,1,Y
IDCJAC0010,086338,2016,01,31,21.8,1,Y
IDCJAC0010,086338,2016,02,01,23.6,1,Y
IDCJAC0010,086338,2016,02,02,31.5,1,Y
IDCJAC0010,086338,2016,02,03,21.0,1,Y
IDCJAC0010,086338,2016,02,04,20.9,1,Y
IDCJAC0010,086338,2016,02,05,29.4,1,Y
IDCJAC0010,086338,2016,02,06,32.6,1,Y
IDCJAC0010,086338,2016,02,07,27.7,1,Y
IDCJAC0010,086338,2016,02,08,22.9,1,Y
IDCJAC0010,086338,2016,02,09,22.7,1,Y
IDCJAC0010,086338,2016,02,10,23.3,1,Y
IDCJAC0010,086338,2016,02,11,23.8,1,Y
IDCJAC0010,086338,2016,02,12,24.9,1,Y
IDCJAC0010,086338,2016,02,13,30.3,1,Y
IDCJAC0010,086338,2016,02,14,24.5,1,Y
IDCJAC0010,086338,2016,02,15,26.1,1,Y
IDCJAC0010,086338,2016,02,16,18.4,1,Y
IDCJAC0010,086338,2016,02,17,21.1,1,Y
IDCJAC0010,086338,2016,02,18,22.6,1,Y
IDCJAC0010,086338,2016,02,19,22.0,1,Y
IDCJAC0010,086338,2016,02,20,20.8,1,Y
IDCJAC0010,086338,2016,02,21,24.7,1,Y
IDCJAC0010,086338,2016,02,22,29.5,1,Y
IDCJAC0010,086338,2016,02,23,39.4,1,Y
IDCJAC0010,086338,2016,02,24,25.6,1,Y
IDCJAC0010,086338,2016,02,25,26.4,1,Y
IDCJAC0010,086338,2016,02,26,23.5,1,Y
IDCJAC0010,086338,2016,02,27,22.2,1,Y
IDCJAC0010,086338,2016,02,28,22.7,1,Y
IDCJAC0010,086338,2016,02,29,23.7,1,Y
IDCJAC0010,086338,2016,03,01,33.7,1,Y
IDCJAC0010,086338,2016,03,02,34.7,1,Y
IDCJAC0010,086338,2016,03,03,23.9,1,Y
IDCJAC0010,086338,2016,03,04,33.0,1,Y
IDCJAC0010,086338,2016,03,05,23.7,1,Y
IDCJAC0010,086338,2016,03,06,25.2,1,Y
IDCJAC0010,086338,2016,03,07,24.9,1,Y
IDCJAC0010,086338,2016,03,08,38.9,1,Y
IDCJAC0010,086338,2016,03,09,28.5,1,Y
IDCJAC0010,086338,2016,03,10,22.1,1,Y
IDCJAC0010,086338,2016,03,11,26.1,1,Y
IDCJAC0010,086338,2016,03,12,22.3,1,Y
IDCJAC0010,086338,2016,03,13,23.2,1,Y
IDCJAC0010,086338,2016,03,14,21.3,1,Y
IDCJAC0010,086338,2016,03,15,26.8,1,Y
IDCJAC0010,086338,2016,03,16,31.4,1,Y
IDCJAC0010,086338,2016,03,17,32.5,1,Y
IDCJAC0010,086338,2016,03,18,19.5,1,Y
IDCJAC0010,086338,2016,03,19,18.8,1,Y
IDCJAC0010,086338,2016,03,20,23.3,1,Y
IDCJAC0010,086338,2016,03,21,23.5,1,Y
IDCJAC0010,086338,2016,03,22,24.3,1,Y
IDCJAC0010,086338,2016,03,23,28.8,1,Y
IDCJAC0010,086338,2016,03,24,21.2,1,Y
IDCJAC0010,086338,2016,03,25,20.4,1,Y
IDCJAC0010,086338,2016,03,26,20.2,1,Y
IDCJAC0010,086338,2016,03,27,19.9,1,Y
IDCJAC0010,086338,2016,03,28,19.2,1,Y
IDCJAC0010,086338,2016,03,29,17.9,1,Y
IDCJAC0010,086338,2016,03,30,18.7,1,Y
IDCJAC0010,086338,2016,03,31,22.7,1,Y
IDCJAC0010,086338,2016,04,01,26.5,1,Y
IDCJAC0010,086338,2016,04,02,19.5,1,Y
IDCJAC0010,086338,2016,04,03,18.8,1,Y
IDCJAC0010,086338,2016,04,04,21.2,1,Y
IDCJAC0010,086338,2016,04,05,29.0,1,Y
IDCJAC0010,086338,2016,04,06,15.6,1,Y
IDCJAC0010,086338,2016,04,07,18.4,1,Y
IDCJAC0010,086338,2016,04,08,20.0,1,Y
IDCJAC0010,086338,2016,04,09,22.3,1,Y
IDCJAC0010,086338,2016,04,10,23.5,1,Y
IDCJAC0010,086338,2016,04,11,20.1,1,Y
IDCJAC0010,086338,2016,04,12,18.7,1,Y
IDCJAC0010,086338,2016,04,13,20.0,1,Y
IDCJAC0010,086338,2016,04,14,27.0,1,Y
IDCJAC0010,086338,2016,04,15,27.0,1,Y
IDCJAC0010,086338,2016,04,16,20.3,1,Y
IDCJAC0010,086338,2016,04,17,19.8,1,Y
IDCJAC0010,086338,2016,04,18,25.0,1,Y
IDCJAC0010,086338,2016,04,19,27.4,1,Y
IDCJAC0010,086338,2016,04,20,28.0,1,Y
IDCJAC0010,086338,2016,04,21,24.2,1,Y
IDCJAC0010,086338,2016,04,22,16.7,1,Y
IDCJAC0010,086338,2016,04,23,18.6,1,Y
IDCJAC0010,086338,2016,04,24,20.0,1,Y
IDCJAC0010,086338,2016,04,25,25.0,1,Y
IDCJAC0010,086338,2016,04,26,25.6,1,Y
IDCJAC0010,086338,2016,04,27,25.4,1,Y
IDCJAC0010,086338,2016,04,28,24.9,1,Y
IDCJAC0010,086338,2016,04,29,20.6,1,Y
IDCJAC0010,086338,2016,04,30,24.1,1,Y
IDCJAC0010,086338,2016,05,01,17.0,1,Y
IDCJAC0010,086338,2016,05,02,18.4,1,Y
IDCJAC0010,086338,2016,05,03,20.1,1,Y
IDCJAC0010,086338,2016,05,04,18.2,1,Y
IDCJAC0010,086338,2016,05,05,20.5,1,Y
IDCJAC0010,086338,2016,05,06,24.7,1,Y
IDCJAC0010,086338,2016,05,07,25.7,1,Y
IDCJAC0010,086338,2016,05,08,20.4,1,Y
IDCJAC0010,086338,2016,05,09,22.2,1,Y
IDCJAC0010,086338,2016,05,10,17.2,1,Y
IDCJAC0010,086338,2016,05,11,17.4,1,Y
IDCJAC0010,086338,2016,05,12,21.4,1,Y
IDCJAC0010,086338,2016,05,13,21.6,1,Y
IDCJAC0010,086338,2016,05,14,21.7,1,Y
IDCJAC0010,086338,2016,05,15,22.0,1,Y
IDCJAC0010,086338,2016,05,16,19.6,1,Y
IDCJAC0010,086338,2016,05,17,17.1,1,Y
IDCJAC0010,086338,2016,05,18,19.3,1,Y
IDCJAC0010,086338,2016,05,19,18.4,1,Y
IDCJAC0010,086338,2016,05,20,17.4,1,Y
IDCJAC0010,086338,2016,05,21,18.5,1,Y
IDCJAC0010,086338,2016,05,22,22.2,1,Y
IDCJAC0010,086338,2016,05,23,17.2,1,Y
IDCJAC0010,086338,2016,05,24,15.8,1,Y
IDCJAC0010,086338,2016,05,25,15.6,1,Y
IDCJAC0010,086338,2016,05,26,12.5,1,Y
IDCJAC0010,086338,2016,05,27,14.4,1,Y
IDCJAC0010,086338,2016,05,28,13.2,1,Y
IDCJAC0010,086338,2016,05,29,13.9,1,Y
IDCJAC0010,086338,2016,05,30,15.4,1,Y
IDCJAC0010,086338,2016,05,31,17.4,1,Y
IDCJAC0010,086338,2016,06,01,17.0,1,N
IDCJAC0010,086338,2016,06,02,12.8,1,N
IDCJAC0010,086338,2016,06,03,14.1,1,N
IDCJAC0010,086338,2016,06,04,13.4,1,N
IDCJAC0010,086338,2016,06,05,14.1,1,N
IDCJAC0010,086338,2016,06,06,14.5,1,Y
IDCJAC0010,086338,2016,06,07,15.3,1,N
IDCJAC0010,086338,2016,06,08,14.7,1,N
IDCJAC0010,086338,2016,06,09,17.5,1,N
IDCJAC0010,086338,2016,06,10,15.8,1,N
IDCJAC0010,086338,2016,06,11,13.5,1,N
IDCJAC0010,086338,2016,06,12,13.8,1,N
IDCJAC0010,086338,2016,06,13,13.4,1,N
IDCJAC0010,086338,2016,06,14,15.6,1,N
IDCJAC0010,086338,2016,06,15,17.9,1,N
IDCJAC0010,086338,2016,06,16,14.3,1,N
IDCJAC0010,086338,2016,06,17,15.1,1,N
IDCJAC0010,086338,2016,06,18,12.7,1,N
IDCJAC0010,086338,2016,06,19,13.5,1,N
IDCJAC0010,086338,2016,06,20,13.2,1,N
IDCJAC0010,086338,2016,06,21,14.7,1,N
IDCJAC0010,086338,2016,06,22,15.4,1,N
IDCJAC0010,086338,2016,06,23,14.8,1,Y
IDCJAC0010,086338,2016,06,24,10.7,1,N
IDCJAC0010,086338,2016,06,25,12.7,1,N
IDCJAC0010,086338,2016,06,26,11.1,1,N
IDCJAC0010,086338,2016,06,27,10.6,1,N
IDCJAC0010,086338,2016,06,28,17.0,1,N
IDCJAC0010,086338,2016,06,29,15.8,1,N
IDCJAC0010,086338,2016,06,30,11.7,1,N
IDCJAC0010,086338,2016,07,01,14.1,1,Y
IDCJAC0010,086338,2016,07,02,16.5,1,Y
IDCJAC0010,086338,2016,07,03,16.7,1,Y
IDCJAC0010,086338,2016,07,04,12.7,1,Y
IDCJAC0010,086338,2016,07,05,12.8,1,Y
IDCJAC0010,086338,2016,07,06,13.0,1,Y
IDCJAC0010,086338,2016,07,07,13.7,1,Y
IDCJAC0010,086338,2016,07,08,15.3,1,Y
IDCJAC0010,086338,2016,07,09,15.2,1,Y
IDCJAC0010,086338,2016,07,10,14.2,1,Y
IDCJAC0010,086338,2016,07,11,16.0,1,Y
IDCJAC0010,086338,2016,07,12,13.7,1,Y
IDCJAC0010,086338,2016,07,13,12.0,1,Y
IDCJAC0010,086338,2016,07,14,14.0,1,Y
IDCJAC0010,086338,2016,07,15,14.1,1,Y
IDCJAC0010,086338,2016,07,16,13.7,1,Y
IDCJAC0010,086338,2016,07,17,16.1,1,Y
IDCJAC0010,086338,2016,07,18,17.7,1,Y
IDCJAC0010,086338,2016,07,19,16.0,1,Y
IDCJAC0010,086338,2016,07,20,16.1,1,Y
IDCJAC0010,086338,2016,07,21,18.1,1,Y
IDCJAC0010,086338,2016,07,22,18.3,1,Y
IDCJAC0010,086338,2016,07,23,11.6,1,Y
IDCJAC0010,086338,2016,07,24,11.4,1,Y
IDCJAC0010,086338,2016,07,25,14.3,1,Y
IDCJAC0010,086338,2016,07,26,11.0,1,Y
IDCJAC0010,086338,2016,07,27,12.9,1,Y
IDCJAC0010,086338,2016,07,28,15.2,1,Y
IDCJAC0010,086338,2016,07,29,15.3,1,Y
IDCJAC0010,086338,2016,07,30,13.8,1,Y
IDCJAC0010,086338,2016,07,31,17.0,1,Y
IDCJAC0010,086338,2016,08,01,14.4,1,Y
IDCJAC0010,086338,2016,08,02,13.4,1,Y
IDCJAC0010,086338,2016,08,03,12.8,1,Y
IDCJAC0010,086338,2016,08,04,14.6,1,Y
IDCJAC0010,086338,2016,08,05,14.6,1,Y
IDCJAC0010,086338,2016,08,06,14.4,1,Y
IDCJAC0010,086338,2016,08,07,16.6,1,Y
IDCJAC0010,086338,2016,08,08,14.2,1,Y
IDCJAC0010,086338,2016,08,09,18.9,1,Y
IDCJAC0010,086338,2016,08,10,15.3,1,Y
IDCJAC0010,086338,2016,08,11,15.7,1,Y
IDCJAC0010,086338,2016,08,12,14.1,1,Y
IDCJAC0010,086338,2016,08,13,15.1,1,Y
IDCJAC0010,086338,2016,08,14,18.7,1,Y
IDCJAC0010,086338,2016,08,15,18.1,1,Y
IDCJAC0010,086338,2016,08,16,18.2,1,Y
IDCJAC0010,086338,2016,08,17,15.6,1,Y
IDCJAC0010,086338,2016,08,18,21.6,1,Y
IDCJAC0010,086338,2016,08,19,16.4,1,Y
IDCJAC0010,086338,2016,08,20,13.6,1,Y
IDCJAC0010,086338,2016,08,21,14.8,1,Y
IDCJAC0010,086338,2016,08,22,16.0,1,Y
IDCJAC0010,086338,2016,08,23,13.4,1,Y
IDCJAC0010,086338,2016,08,24,12.7,1,Y
IDCJAC0010,086338,2016,08,25,13.0,1,Y
IDCJAC0010,086338,2016,08,26,14.4,1,Y
IDCJAC0010,086338,2016,08,27,16.3,1,Y
IDCJAC0010,086338,2016,08,28,19.0,1,Y
IDCJAC0010,086338,2016,08,29,20.4,1,Y
IDCJAC0010,086338,2016,08,30,16.8,1,Y
IDCJAC0010,086338,2016,08,31,20.2,1,Y
IDCJAC0010,086338,2016,09,01,15.5,1,N
IDCJAC0010,086338,2016,09,02,15.0,1,N
IDCJAC0010,086338,2016,09,03,15.7,1,N
IDCJAC0010,086338,2016,09,04,16.9,1,N
IDCJAC0010,086338,2016,09,05,18.4,1,N
IDCJAC0010,086338,2016,09,06,21.5,1,N
IDCJAC0010,086338,2016,09,07,21.0,1,N
IDCJAC0010,086338,2016,09,08,23.3,1,N
IDCJAC0010,086338,2016,09,09,16.7,1,N
IDCJAC0010,086338,2016,09,10,14.3,1,N
IDCJAC0010,086338,2016,09,11,17.0,1,N
IDCJAC0010,086338,2016,09,12,13.6,1,Y
IDCJAC0010,086338,2016,09,13,14.6,1,N
IDCJAC0010,086338,2016,09,14,16.1,1,N
IDCJAC0010,086338,2016,09,15,14.6,1,N
IDCJAC0010,086338,2016,09,16,15.7,1,N
IDCJAC0010,086338,2016,09,17,19.8,1,N
IDCJAC0010,086338,2016,09,18,12.5,1,N
IDCJAC0010,086338,2016,09,19,16.3,1,N
IDCJAC0010,086338,2016,09,20,18.8,1,N
IDCJAC0010,086338,2016,09,21,15.2,1,N
IDCJAC0010,086338,2016,09,22,13.4,1,N
IDCJAC0010,086338,2016,09,23,16.5,1,N
IDCJAC0010,086338,2016,09,24,20.1,1,N
IDCJAC0010,086338,2016,09,25,14.7,1,N
IDCJAC0010,086338,2016,09,26,16.9,1,N
IDCJAC0010,086338,2016,09,27,14.8,1,N
IDCJAC0010,086338,2016,09,28,19.3,1,N
IDCJAC0010,086338,2016,09,29,16.7,1,N
IDCJAC0010,086338,2016,09,30,16.4,1,N
IDCJAC0010,086338,2016,10,01,18.6,1,Y
IDCJAC0010,086338,2016,10,02,24.0,1,Y
IDCJAC0010,086338,2016,10,03,15.9,1,Y
IDCJAC0010,086338,2016,10,04,17.1,1,Y
IDCJAC0010,086338,2016,10,05,17.1,1,Y
IDCJAC0010,086338,2016,10,06,27.2,1,Y
IDCJAC0010,086338,2016,10,07,22.5,1,Y
IDCJAC0010,086338,2016,10,08,16.9,1,Y
IDCJAC0010,086338,2016,10,09,22.0,1,Y
IDCJAC0010,086338,2016,10,10,16.8,1,Y
IDCJAC0010,086338,2016,10,11,15.1,1,Y
IDCJAC0010,086338,2016,10,12,15.4,1,Y
IDCJAC0010,086338,2016,10,13,14.6,1,Y
IDCJAC0010,086338,2016,10,14,22.7,1,Y
IDCJAC0010,086338,2016,10,15,24.8,1,Y
IDCJAC0010,086338,2016,10,16,23.1,1,Y
IDCJAC0010,086338,2016,10,17,18.9,1,Y
IDCJAC0010,086338,2016,10,18,16.6,1,Y
IDCJAC0010,086338,2016,10,19,16.5,1,Y
IDCJAC0010,086338,2016,10,20,21.8,1,Y
IDCJAC0010,086338,2016,10,21,17.6,1,Y
IDCJAC0010,086338,2016,10,22,13.2,1,Y
IDCJAC0010,086338,2016,10,23,14.1,1,Y
IDCJAC0010,086338,2016,10,24,17.1,1,Y
IDCJAC0010,086338,2016,10,25,25.7,1,Y
IDCJAC0010,086338,2016,10,26,18.5,1,Y
IDCJAC0010,086338,2016,10,27,15.4,1,Y
IDCJAC0010,086338,2016,10,28,16.6,1,Y
IDCJAC0010,086338,2016,10,29,25.6,1,Y
IDCJAC0010,086338,2016,10,30,28.0,1,Y
IDCJAC0010,086338,2016,10,31,17.5,1,Y
IDCJAC0010,086338,2016,11,01,18.4,1,Y
IDCJAC0010,086338,2016,11,02,18.5,1,Y
IDCJAC0010,086338,2016,11,03,19.1,1,Y
IDCJAC0010,086338,2016,11,04,29.2,1,Y
IDCJAC0010,086338,2016,11,05,16.8,1,Y
IDCJAC0010,086338,2016,11,06,21.4,1,Y
IDCJAC0010,086338,2016,11,07,25.9,1,Y
IDCJAC0010,086338,2016,11,08,18.2,1,Y
IDCJAC0010,086338,2016,11,09,17.4,1,Y
IDCJAC0010,086338,2016,11,10,17.5,1,Y
IDCJAC0010,086338,2016,11,11,23.8,1,Y
IDCJAC0010,086338,2016,11,12,25.5,1,Y
IDCJAC0010,086338,2016,11,13,19.0,1,Y
IDCJAC0010,086338,2016,11,14,15.9,1,Y
IDCJAC0010,086338,2016,11,15,19.2,1,Y
IDCJAC0010,086338,2016,11,16,21.6,1,Y
IDCJAC0010,086338,2016,11,17,31.4,1,Y
IDCJAC0010,086338,2016,11,18,18.9,1,Y
IDCJAC0010,086338,2016,11,19,19.4,1,Y
IDCJAC0010,086338,2016,11,20,33.3,1,Y
IDCJAC0010,086338,2016,11,21,35.0,1,Y
IDCJAC0010,086338,2016,11,22,14.9,1,Y
IDCJAC0010,086338,2016,11,23,16.8,1,Y
IDCJAC0010,086338,2016,11,24,17.0,1,Y
IDCJAC0010,086338,2016,11,25,17.9,1,Y
IDCJAC0010,086338,2016,11,26,17.4,1,Y
IDCJAC0010,086338,2016,11,27,16.3,1,Y
IDCJAC0010,086338,2016,11,28,19.6,1,Y
IDCJAC0010,086338,2016,11,29,20.0,1,Y
IDCJAC0010,086338,2016,11,30,18.9,1,Y
IDCJAC0010,086338,2016,12,01,21.9,1,Y
IDCJAC0010,086338,2016,12,02,21.6,1,Y
IDCJAC0010,086338,2016,12,03,23.9,1,Y
IDCJAC0010,086338,2016,12,04,31.7,1,Y
IDCJAC0010,086338,2016,12,05,21.5,1,Y
IDCJAC0010,086338,2016,12,06,20.8,1,Y
IDCJAC0010,086338,2016,12,07,28.3,1,Y
IDCJAC0010,086338,2016,12,08,23.2,1,Y
IDCJAC0010,086338,2016,12,09,17.3,1,Y
IDCJAC0010,086338,2016,12,10,18.8,1,Y
IDCJAC0010,086338,2016,12,11,19.3,1,Y
IDCJAC0010,086338,2016,12,12,32.8,1,Y
IDCJAC0010,086338,2016,12,13,36.3,1,Y
IDCJAC0010,086338,2016,12,14,19.3,1,Y
IDCJAC0010,086338,2016,12,15,18.6,1,Y
IDCJAC0010,086338,2016,12,16,25.5,1,Y
IDCJAC0010,086338,2016,12,17,20.9,1,Y
IDCJAC0010,086338,2016,12,18,17.5,1,Y
IDCJAC0010,086338,2016,12,19,30.2,1,Y
IDCJAC0010,086338,2016,12,20,21.5,1,Y
IDCJAC0010,086338,2016,12,21,19.9,1,Y
IDCJAC0010,086338,2016,12,22,20.0,1,Y
IDCJAC0010,086338,2016,12,23,26.3,1,Y
IDCJAC0010,086338,2016,12,24,34.9,1,Y
IDCJAC0010,086338,2016,12,25,36.3,1,Y
IDCJAC0010,086338,2016,12,26,29.3,1,Y
IDCJAC0010,086338,2016,12,27,29.8,1,Y
IDCJAC0010,086338,2016,12,28,38.2,1,Y
IDCJAC0010,086338,2016,12,29,33.5,1,Y
IDCJAC0010,086338,2016,12,30,27.8,1,Y
IDCJAC0010,086338,2016,12,31,23.8,1,Y
IDCJAC0010,086338,2017,01,01,21.1,1,Y
IDCJAC0010,086338,2017,01,02,17.8,1,Y
IDCJAC0010,086338,2017,01,03,19.5,1,Y
IDCJAC0010,086338,2017,01,04,29.3,1,Y
IDCJAC0010,086338,2017,01,05,31.7,1,Y
IDCJAC0010,086338,2017,01,06,35.2,1,Y
IDCJAC0010,086338,2017,01,07,36.7,1,Y
IDCJAC0010,086338,2017,01,08,33.1,1,Y
IDCJAC0010,086338,2017,01,09,24.4,1,Y
IDCJAC0010,086338,2017,01,10,26.2,1,Y
IDCJAC0010,086338,2017,01,11,24.3,1,Y
IDCJAC0010,086338,2017,01,12,26.5,1,Y
IDCJAC0010,086338,2017,01,13,28.8,1,Y
IDCJAC0010,086338,2017,01,14,23.5,1,Y
IDCJAC0010,086338,2017,01,15,21.5,1,Y
IDCJAC0010,086338,2017,01,16,32.7,1,Y
IDCJAC0010,086338,2017,01,17,37.8,1,Y
IDCJAC0010,086338,2017,01,18,20.8,1,Y
IDCJAC0010,086338,2017,01,19,23.4,1,Y
IDCJAC0010,086338,2017,01,20,20.8,1,Y
IDCJAC0010,086338,2017,01,21,22.6,1,Y
IDCJAC0010,086338,2017,01,22,29.6,1,Y
IDCJAC0010,086338,2017,01,23,36.7,1,Y
IDCJAC0010,086338,2017,01,24,22.0,1,Y
IDCJAC0010,086338,2017,01,25,21.1,1,Y
IDCJAC0010,086338,2017,01,26,21.2,1,Y
IDCJAC0010,086338,2017,01,27,23.6,1,Y
IDCJAC0010,086338,2017,01,28,29.2,1,Y
IDCJAC0010,086338,2017,01,29,27.0,1,Y
IDCJAC0010,086338,2017,01,30,30.0,1,Y
IDCJAC0010,086338,2017,01,31,22.1,1,Y
IDCJAC0010,086338,2017,02,01,20.6,1,N
IDCJAC0010,086338,2017,02,02,24.1,1,N
IDCJAC0010,086338,2017,02,03,27.6,1,N
IDCJAC0010,086338,2017,02,04,35.9,1,N
IDCJAC0010,086338,2017,02,05,30.7,1,N
IDCJAC0010,086338,2017,02,06,18.0,1,N
IDCJAC0010,086338,2017,02,07,27.6,1,N
IDCJAC0010,086338,2017,02,08,36.0,1,N
IDCJAC0010,086338,2017,02,09,36.0,1,N
IDCJAC0010,086338,2017,02,10,27.1,1,N
IDCJAC0010,086338,2017,02,11,24.6,1,N
IDCJAC0010,086338,2017,02,12,19.9,1,N
IDCJAC0010,086338,2017,02,13,21.0,1,N
IDCJAC0010,086338,2017,02,14,19.5,1,N
IDCJAC0010,086338,2017,02,15,31.5,1,N
IDCJAC0010,086338,2017,02,16,23.6,1,N
IDCJAC0010,086338,2017,02,17,25.5,1,N
IDCJAC0010,086338,2017,02,18,18.9,1,N
IDCJAC0010,086338,2017,02,19,17.3,1,N
IDCJAC0010,086338,2017,02,20,20.3,1,N
IDCJAC0010,086338,2017,02,21,24.0,1,N
IDCJAC0010,086338,2017,02,22,33.3,1,N
IDCJAC0010,086338,2017,02,23,25.0,1,N
IDCJAC0010,086338,2017,02,24,20.0,1,N
IDCJAC0010,086338,2017,02,25,19.4,1,N
IDCJAC0010,086338,2017,02,26,29.8,1,N
IDCJAC0010,086338,2017,02,27,33.1,1,N
IDCJAC0010,086338,2017,02,28,33.6,1,N
IDCJAC0010,086338,2017,03,01,30.5,1,Y
IDCJAC0010,086338,2017,03,02,23.3,1,Y
IDCJAC0010,086338,2017,03,03,28.6,1,Y
IDCJAC0010,086338,2017,03,04,27.4,1,Y
IDCJAC0010,086338,2017,03,05,25.4,1,Y
IDCJAC0010,086338,2017,03,06,27.4,1,Y
IDCJAC0010,086338,2017,03,07,28.2,1,Y
